Name,Address,City,State,Zip Code,Latitude,Longitude,Rating,Category
Kanawaki Golf Club,"St Isidore Road Roussillon Regional County Municipality, QC J0L Canada",Roussillon Regional County Municipality,QC,J0L,45.4069786,-73.6764297,5.0,Golf
Parc Ignace-Bourget,"6250 Avenue Newman Montreal, QC H4E 2V6 Canada",Montreal,QC,H4E 2V6,45.4535200117957,-73.6044810712337,5.0,"Skate Parks, Swimming Pools"
Montreal Beach Association,"1306 rue Olier Montreal, QC H3C 1W4 Canada",Montreal,QC,H3C 1W4,45.4912749,-73.5582632,0.0,Sports Clubs
Espaces Lumiere,"2207 Avenue Charland Montreal, QC H1Z 1B3 Canada",Montreal,QC,H1Z 1B3,45.56914,-73.6414,0.0,Ski Resorts
Cycles Performance,"1684 Avenue Bourgogne Chambly, QC J3L 1Y8 Canada",Chambly,QC,J3L 1Y8,45.5392775,-73.6176455,0.0,"Bikes, Bike Rentals"
Parc Madeleine-Parent,"2983 Rue Saint-Patrick Montreal, QC H3K 1B9 Canada",Montreal,QC,H3K 1B9,45.47839053329105,-73.57363436991322,0.0,Parks
ImpulsionKin,"280 du Fort-Saint-Louis Boucherville, QC J4B 1S1 Canada",Boucherville,QC,J4B 1S1,45.595497704849336,-73.45462859999999,0.0,"Gyms, Sports Clubs, Cardio Classes"
TAÏGA Montréal,"3030 Rue Villeray E Piscine John F. Kennedy Montreal, QC H2A 3B9 Canada",Montreal,QC,H2A 3B9,45.560024056057,-73.6039965972304,0.0,"Sports Clubs, Swimming Lessons/Schools"
Kyt Soccer,"Laval, QC H7X 0A9 Canada",Laval,QC,H7X 0A9,45.51865387,-73.77394867,0.0,"Sports Clubs, Soccer, Summer Camps"
Club de Boxe de l'Est,"2350 rue Dickson Montreal, QC H1N 3T1 Canada",Montreal,QC,H1N 3T1,45.566918,-73.535292,0.0,"Sports Clubs, Boxing"
Bois de l'Équerre,"49 Rang de l'Équerre Laval, QC H7L 6A3 Canada",Laval,QC,H7L 6A3,45.608241,-73.754814,5.0,Parks
Padel FVR,"2101 Route Transcanadienne Dorval, QC H9P 1J1 Canada",Dorval,QC,H9P 1J1,45.48401,-73.7868,0.0,Sports Clubs
Parc Saint-Henri,"Rue Agnès Montreal, QC H4C 1B6 Canada",Montreal,QC,H4C 1B6,45.4801535648346,-73.5866179772601,4.0,Parks
Coup Sur,"3835 Boulevard Curé Labelle Laval, QC H7T Canada",Laval,QC,H7T,45.5623578,-73.7746458,3.5,Sports Clubs
VGolf Lounge,"3670 Ch De Chambly Longueuil, QC J4L 1N8 Canada",Longueuil,QC,J4L 1N8,45.5122159,-73.441172,0.0,"Mini Golf, Golf"
Parc Rembrandt,"Avenue Rembrandt Côte Saint-Luc, QC H4W Canada",Côte Saint-Luc,QC,H4W,45.4764649131249,-73.6586801335216,0.0,"Tennis, Parks"
Club de Golf Métropolitain,"9555 Boulevard du Golf Anjou, QC H1J 2Y2 Canada",Anjou,QC,H1J 2Y2,45.6251035855328,-73.56314151971594,3.0,Golf
Club de Boxe Olympique de Longueuil,"1175 Boulevard Sainte-Foy Longueuil, QC J4K 1X1 Canada",Longueuil,QC,J4K 1X1,45.51703,-73.4985899,0.0,Sports Clubs
Parc Sir-George-Étienne-Cartier,"Rue du Square Sir George Étienne Cartier Montreal, QC H4C 2B1 Canada",Montreal,QC,H4C 2B1,45.4733929483447,-73.5864087212262,4.0,Parks
Champs des Possibles,"5605 Avenue de Gaspé Montreal, QC H2T 2A4 Canada",Montreal,QC,H2T 2A4,45.5285596878936,-73.5986470068294,0.0,Parks
Plage Urbaine de Verdun,"4110 Boulevard LaSalle Verdun, QC H4H 2S9 Canada",Verdun,QC,H4H 2S9,45.463228,-73.560252,3.0,Beaches
NAVI,"205 De La Rotonde Montreal, QC H3E 1Y1 Canada",Montreal,QC,H3E 1Y1,45.4734842133386,-73.537201119574,0.0,"Boating, Rafting/Kayaking"
Parc Leroux,"7540 rue Centrale LaSalle, QC H8P 1K3 Canada",LaSalle,QC,H8P 1K3,45.4347153,-73.5969543,4.0,Parks
Golf O Max Riviera,"2 Boulevard Marie-Victorin Delson, QC J5B 1A8 Canada",Delson,QC,J5B 1A8,45.4056114,-73.513361,0.0,Golf
Amuza Park,"9265 Boulevard Lacordaire Montreal, QC H1R 2B6 Canada",Montreal,QC,H1R 2B6,45.5976230723994,-73.6097936,0.0,"Dog Parks, Pet Sitting, Pet Stores"
Parc St-Édouard,"6712 Rue Boyer Montreal, QC H2S 2J7 Canada",Montreal,QC,H2S 2J7,45.538758,-73.606694,0.0,Parks
Club Aventure Voyages,"757 Mont-Royal Av E Montreal, QC H2J 1W8 Canada",Montreal,QC,H2J 1W8,45.52578,-73.58166,0.0,"Boating, Travel Services, Boat Charters, Tours"
Club Voyages,"757 Mont-Royal Av E Montreal, QC H2J 1W8 Canada",Montreal,QC,H2J 1W8,45.52578,-73.58166,0.0,"Boating, Travel Services, Boat Charters, Tours"
Voyages Rhytmes Du Monde,"757 Mont-Royal Av E Montreal, QC H2J 1W8 Canada",Montreal,QC,H2J 1W8,45.52578,-73.58166,0.0,"Boating, Travel Services, Boat Charters, Tours"
Agence De Voyage Club Aventure,"757 Mont-Royal Av E Montreal, QC H2J 1W8 Canada",Montreal,QC,H2J 1W8,45.52578,-73.58166,0.0,"Boating, Travel Services, Boat Charters, Tours"
Agence De Voyages Plateau Mont-Royal,"757 Av Du Mont-Royal E Montreal, QC H2J 1W8 Canada",Montreal,QC,H2J 1W8,45.52578,-73.58166,0.0,"Boating, Travel Services, Boat Charters, Tours"
Domaine Saint-Paul,"Boulevard de la Forêt Montreal, QC H3E 1H9 Canada",Montreal,QC,H3E 1H9,45.4567367175017,-73.55231954926846,5.0,Parks
Golf One,"2050 F-X Sabourin Saint-Hubert, QC J3Z 0A9 Canada",Saint-Hubert,QC,J3Z 0A9,45.4830780205178,-73.3871805667877,0.0,Golf
Parc Monseigneur J-A Richard,"Boulevard LaSalle Montreal, QC H4G 3G2 Canada",Montreal,QC,H4G 3G2,45.4571688985545,-73.5627650097013,5.0,Parks
Brazilian Top Team Canada,"2148  Boulevard Lapiniere Suite D Brossard, QC J4W 1L8 Canada",Brossard,QC,J4W 1L8,45.4756393,-73.4721375,5.0,"Sports Clubs, Martial Arts"
Club Voyages,"300 Sherbrooke Rue W Montreal, QC H2X 1X9 Canada",Montreal,QC,H2X 1X9,45.50849,-73.57082,0.0,"Boating, Travel Services, Boat Charters, Tours"
Club Voyages Tourbec,"300 Sherbrooke Rue W Montreal, QC H2X 1X9 Canada",Montreal,QC,H2X 1X9,45.50849,-73.57082,0.0,"Boating, Travel Services, Boat Charters, Tours"
Patton's Glen Par 3,"Route 207 Kahnawake, QC J0L 1B0 Canada",Kahnawake,QC,J0L 1B0,45.396005,-73.663548,5.0,Golf
Place Simon-Valois,"Place Valois Montreal, QC H1W 0A6 Canada",Montreal,QC,H1W 0A6,45.5474079240433,-73.5437272830505,4.0,Parks
